intersection_id,tollgate_id,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,hour,week,minute,travel_time
1,2,1004.3,1009.2,340,2.1,24.2,77,0,9,2,20,78.638
1,2,1004.3,1009.2,340,2.1,24.2,77,0,9,2,40,61.8133333333
1,2,1004.3,1009.2,340,2.1,24.2,77,0,10,2,0,46.926
1,2,1004.3,1009.2,340,2.1,24.2,77,0,10,2,20,51.794
1,2,1004.7,1009.6,328,2,22.4,86,0,10,2,40,45.245
1,2,1004.7,1009.6,328,2,22.4,86,0,11,2,0,61.9383333333
1,2,1004.7,1009.6,328,2,22.4,86,0,11,2,20,48.4166666667
1,2,1004.7,1009.6,328,2,22.4,86,0,12,2,0,44.09
1,2,1004.7,1009.6,328,2,22.4,86,0,12,2,20,42.1125
1,2,1004.7,1009.6,328,2,22.4,86,0,12,2,40,18.36
1,2,1004.7,1009.6,328,2,22.4,86,0,13,2,0,44.2325
1,2,1004.7,1009.6,328,2,22.4,86,0,13,2,20,44.5
1,2,1004.1,1009,302,2.5,21.6,92,0,13,2,40,64.735
1,2,1004.1,1009,302,2.5,21.6,92,0,14,2,0,59.584
1,2,1004.1,1009,302,2.5,21.6,92,0,14,2,20,109.12
1,2,1004.1,1009,302,2.5,21.6,92,0,14,2,40,61.0433333333
1,2,1004.1,1009,302,2.5,21.6,92,0,15,2,0,59.385
1,2,1004.1,1009,302,2.5,21.6,92,0,15,2,20,56.35
1,2,1004.1,1009,302,2.5,21.6,92,0,15,2,40,56.2233333333
1,2,1004.1,1009,302,2.5,21.6,92,0,16,2,0,75.5833333333
1,2,1004.1,1009,302,2.5,21.6,92,0,16,2,20,42.774
1,2,1003,1007.9,342,2.9,21.1,95,0.3,16,2,40,75.185
1,2,1003,1007.9,342,2.9,21.1,95,0.3,17,2,0,50.55
1,2,1003,1007.9,342,2.9,21.1,95,0.3,17,2,20,76.22
1,2,1003,1007.9,342,2.9,21.1,95,0.3,17,2,40,30.38
1,2,1003,1007.9,342,2.9,21.1,95,0.3,18,2,0,37.08
1,2,1003,1007.9,342,2.9,21.1,95,0.3,18,2,20,44.97
1,2,1003,1007.9,342,2.9,21.1,95,0.3,18,2,40,51.71
1,2,1003,1007.9,342,2.9,21.1,95,0.3,19,2,0,67.204
1,2,1003,1007.9,342,2.9,21.1,95,0.3,19,2,20,66.4
1,2,1003,1008,33,2.9,20.5,94,0.2,19,2,40,44.925
1,2,1003,1008,33,2.9,20.5,94,0.2,20,2,0,56.505
1,2,1003,1008,33,2.9,20.5,94,0.2,20,2,20,56.11
1,2,1003,1008,33,2.9,20.5,94,0.2,20,2,40,62.12
1,2,1003,1008,33,2.9,20.5,94,0.2,21,2,0,18.43
1,2,1003,1008,33,2.9,20.5,94,0.2,21,2,40,46.86
1,2,1003,1008,33,2.9,20.5,94,0.2,22,2,0,51.22
1,2,1003,1008,33,2.9,20.5,94,0.2,22,2,20,83.285
1,2,1004.1,1009.1,5,2,19.9,96,0.3,22,2,40,61.13
1,2,1004.1,1009.1,5,2,19.9,96,0.3,23,2,0,41.9
1,2,1004.1,1009.1,5,2,19.9,96,0.3,23,2,20,98.45
1,2,1004.1,1009.1,5,2,19.9,96,0.3,23,2,40,37.82
1,2,1004.1,1009.1,5,2,19.9,96,0.3,0,3,0,64.77
1,2,1004.1,1009.1,5,2,19.9,96,0.3,0,3,20,49.71
1,2,1004.1,1009.1,5,2,19.9,96,0.3,0,3,40,39.94
1,2,1004.1,1009.1,5,2,19.9,96,0.3,1,3,20,58.79
1,2,1004.5,1009.5,53,1.3,21.3,89,0.2,1,3,40,41.37
1,2,1004.5,1009.5,53,1.3,21.3,89,0.2,2,3,0,69.04
1,2,1004.5,1009.5,53,1.3,21.3,89,0.2,2,3,20,72.05
1,2,1004.5,1009.5,53,1.3,21.3,89,0.2,3,3,20,62.57
1,2,1004.5,1009.5,53,1.3,21.3,89,0.2,4,3,0,57.2
1,2,1004.5,1009.5,53,1.3,21.3,89,0.2,4,3,20,53.045
1,2,1003.3,1008.3,335,2.1,23,83,0,5,3,20,64.48
1,2,1003.3,1008.3,335,2.1,23,83,0,6,3,0,57.0933333333
1,2,1003.3,1008.3,335,2.1,23,83,0,6,3,20,17.18
1,2,1003.3,1008.3,335,2.1,23,83,0,6,3,40,66.75
1,2,1003.3,1008.3,335,2.1,23,83,0,7,3,0,59.275
1,2,1003.3,1008.3,335,2.1,23,83,0,7,3,20,60.7542857143
1,2,1003.5,1008.5,240,0.9,23,85,0,7,3,40,105.3875
1,2,1003.5,1008.5,240,0.9,23,85,0,8,3,0,73.9488888889
1,2,1003.5,1008.5,240,0.9,23,85,0,8,3,20,61.8971428571
1,2,1003.5,1008.5,240,0.9,23,85,0,8,3,40,54.60375
1,2,1003.5,1008.5,240,0.9,23,85,0,9,3,0,63.368
1,2,1003.5,1008.5,240,0.9,23,85,0,9,3,20,59.5114285714
1,2,1003.5,1008.5,240,0.9,23,85,0,9,3,40,64.9
1,2,1003.5,1008.5,240,0.9,23,85,0,10,3,0,67.3922222222
1,2,1003.5,1008.5,240,0.9,23,85,0,10,3,20,47.5628571429
1,2,1004.6,1009.6,104,1.8,22.5,88,0,10,3,40,65.02
1,2,1004.6,1009.6,104,1.8,22.5,88,0,11,3,0,59.83375
1,2,1004.6,1009.6,104,1.8,22.5,88,0,11,3,20,76.2016666667
1,2,1004.6,1009.6,104,1.8,22.5,88,0,11,3,40,39.8033333333
1,2,1004.6,1009.6,104,1.8,22.5,88,0,12,3,0,43.485
1,2,1004.6,1009.6,104,1.8,22.5,88,0,12,3,20,59.8916666667
1,2,1004.6,1009.6,104,1.8,22.5,88,0,12,3,40,56.9733333333
1,2,1004.6,1009.6,104,1.8,22.5,88,0,13,3,0,64.896
1,2,1004.6,1009.6,104,1.8,22.5,88,0,13,3,20,53.6414285714
1,2,1004.5,1009.5,223,1,21.2,94,0,13,3,40,86.815
1,2,1004.5,1009.5,223,1,21.2,94,0,14,3,0,110.1775
1,2,1004.5,1009.5,223,1,21.2,94,0,14,3,20,112.5136
1,2,1004.5,1009.5,223,1,21.2,94,0,14,3,40,95.5883333333
1,2,1004.5,1009.5,223,1,21.2,94,0,15,3,0,87.64
1,2,1004.5,1009.5,223,1,21.2,94,0,15,3,20,92.117
1,2,1004.5,1009.5,223,1,21.2,94,0,15,3,40,65.3392307692
1,2,1004.5,1009.5,223,1,21.2,94,0,16,3,0,95.2469230769
1,2,1004.5,1009.5,223,1,21.2,94,0,16,3,20,68.492
1,2,1004,1009,5,0.8,21.5,94,0,16,3,40,92.101
1,2,1004,1009,5,0.8,21.5,94,0,17,3,0,79.1875
1,2,1004,1009,5,0.8,21.5,94,0,17,3,20,99.7533333333
1,2,1004,1009,5,0.8,21.5,94,0,17,3,40,125.742222222
1,2,1004,1009,5,0.8,21.5,94,0,18,3,0,69.5533333333
1,2,1004,1009,5,0.8,21.5,94,0,18,3,20,53.0733333333
1,2,1004,1009,5,0.8,21.5,94,0,18,3,40,56.4757142857
1,2,1004,1009,5,0.8,21.5,94,0,19,3,0,52.5357142857
1,2,1004,1009,5,0.8,21.5,94,0,19,3,20,62.3733333333
1,2,1004.8,1009.8,231,2.3,20.8,96,0,19,3,40,56.0833333333
1,2,1004.8,1009.8,231,2.3,20.8,96,0,20,3,0,38.44
1,2,1004.8,1009.8,231,2.3,20.8,96,0,20,3,20,68.73625
1,2,1004.8,1009.8,231,2.3,20.8,96,0,20,3,40,49.085
1,2,1004.8,1009.8,231,2.3,20.8,96,0,21,3,0,70.795
1,2,1004.8,1009.8,231,2.3,20.8,96,0,21,3,20,63.455
1,2,1004.8,1009.8,231,2.3,20.8,96,0,21,3,40,56.325
1,2,1004.8,1009.8,231,2.3,20.8,96,0,22,3,0,166.91
1,2,1005.8,1010.8,256,0.9,22.5,86,0,22,3,40,132.556666667
1,2,1005.8,1010.8,256,0.9,22.5,86,0,23,3,0,45.16
1,2,1005.8,1010.8,256,0.9,22.5,86,0,23,3,20,33.29
1,2,1005.8,1010.8,256,0.9,22.5,86,0,23,3,40,54.98
1,2,1005.8,1010.8,256,0.9,22.5,86,0,0,4,0,54.115
1,2,1005.8,1010.8,256,0.9,22.5,86,0,0,4,20,24.09
1,2,1005.8,1010.8,256,0.9,22.5,86,0,1,4,0,31.68
1,2,1005.1,1010,195,2,25.9,72,0,1,4,40,59.1066666667
1,2,1005.1,1010,195,2,25.9,72,0,2,4,0,15.94
1,2,1005.1,1010,195,2,25.9,72,0,2,4,20,35.5
1,2,1005.1,1010,195,2,25.9,72,0,2,4,40,57.19
1,2,1005.1,1010,195,2,25.9,72,0,3,4,0,45.35
1,2,1005.1,1010,195,2,25.9,72,0,3,4,20,57.99
1,2,1005.1,1010,195,2,25.9,72,0,3,4,40,72.1266666667
1,2,1005.1,1010,195,2,25.9,72,0,4,4,0,40.91
1,2,1004.4,1009.3,138,2,28.7,56,0,4,4,40,55.555
1,2,1004.4,1009.3,138,2,28.7,56,0,5,4,0,82.33
1,2,1004.4,1009.3,138,2,28.7,56,0,5,4,20,59.4133333333
1,2,1004.4,1009.3,138,2,28.7,56,0,5,4,40,38.54
1,2,1004.4,1009.3,138,2,28.7,56,0,6,4,0,42.955
1,2,1004.4,1009.3,138,2,28.7,56,0,6,4,20,31.6766666667
1,2,1004.4,1009.3,138,2,28.7,56,0,6,4,40,62.875
1,2,1004.4,1009.3,138,2,28.7,56,0,7,4,0,48.8216666667
1,2,1004.4,1009.3,138,2,28.7,56,0,7,4,20,60.49
1,2,1004.3,1009.2,125,2.1,28.9,59,0,7,4,40,83.2275
1,2,1004.3,1009.2,125,2.1,28.9,59,0,8,4,0,52.455
1,2,1004.3,1009.2,125,2.1,28.9,59,0,8,4,20,73.214
1,2,1004.3,1009.2,125,2.1,28.9,59,0,8,4,40,66.0916666667
1,2,1004.3,1009.2,125,2.1,28.9,59,0,9,4,0,74.5955555556
1,2,1004.3,1009.2,125,2.1,28.9,59,0,9,4,20,62.9623076923
1,2,1004.3,1009.2,125,2.1,28.9,59,0,9,4,40,72.6657142857
1,2,1004.3,1009.2,125,2.1,28.9,59,0,10,4,0,66.256
1,2,1004.3,1009.2,125,2.1,28.9,59,0,10,4,20,119.835625
1,2,1005.5,1010.4,87,1.1,25.9,63,0,10,4,40,68.55
1,2,1005.5,1010.4,87,1.1,25.9,63,0,11,4,0,85.9263636364
1,2,1005.5,1010.4,87,1.1,25.9,63,0,11,4,20,59.821
1,2,1005.5,1010.4,87,1.1,25.9,63,0,11,4,40,57.14
1,2,1005.5,1010.4,87,1.1,25.9,63,0,12,4,0,90.8733333333
1,2,1005.5,1010.4,87,1.1,25.9,63,0,12,4,20,84.0828571429
1,2,1005.5,1010.4,87,1.1,25.9,63,0,12,4,40,60.5228571429
1,2,1005.5,1010.4,87,1.1,25.9,63,0,13,4,0,46.3181818182
1,2,1005.5,1010.4,87,1.1,25.9,63,0,13,4,20,56.2985714286
1,2,1005.7,1010.6,192,1.1,23.9,81,0,13,4,40,71.5421428571
1,2,1005.7,1010.6,192,1.1,23.9,81,0,14,4,0,78.79
1,2,1005.7,1010.6,192,1.1,23.9,81,0,14,4,20,76.1336363636
1,2,1005.7,1010.6,192,1.1,23.9,81,0,14,4,40,103.6
1,2,1005.7,1010.6,192,1.1,23.9,81,0,15,4,0,65.9625
1,2,1005.7,1010.6,192,1.1,23.9,81,0,15,4,20,101.532
1,2,1005.7,1010.6,192,1.1,23.9,81,0,15,4,40,70.4258333333
1,2,1005.7,1010.6,192,1.1,23.9,81,0,16,4,0,69.243
1,2,1005.7,1010.6,192,1.1,23.9,81,0,16,4,20,100.441666667
1,2,1005.4,1010.3,350,1.6,22.6,85,0,16,4,40,124.245
1,2,1005.4,1010.3,350,1.6,22.6,85,0,17,4,0,85.0075
1,2,1005.4,1010.3,350,1.6,22.6,85,0,17,4,20,102.346
1,2,1005.4,1010.3,350,1.6,22.6,85,0,17,4,40,84.3911111111
1,2,1005.4,1010.3,350,1.6,22.6,85,0,18,4,0,79.166
1,2,1005.4,1010.3,350,1.6,22.6,85,0,18,4,20,60.1466666667
1,2,1005.4,1010.3,350,1.6,22.6,85,0,18,4,40,84.82
1,2,1005.4,1010.3,350,1.6,22.6,85,0,19,4,0,79.875
1,2,1005.4,1010.3,350,1.6,22.6,85,0,19,4,20,60.5725
1,2,1005.7,1010.6,200,1,21.5,92,0,19,4,40,47.18625
1,2,1005.7,1010.6,200,1,21.5,92,0,20,4,0,84.186
1,2,1005.7,1010.6,200,1,21.5,92,0,20,4,20,108.63
1,2,1005.7,1010.6,200,1,21.5,92,0,20,4,40,115.9425
1,2,1005.7,1010.6,200,1,21.5,92,0,21,4,20,74.065
1,2,1005.7,1010.6,200,1,21.5,92,0,21,4,40,52.3833333333
1,2,1005.7,1010.6,200,1,21.5,92,0,22,4,0,28.11
1,2,1005.7,1010.6,200,1,21.5,92,0,22,4,20,49.36
1,2,1006.6,1011.5,330,0.5,24.3,80,0,22,4,40,124.074285714
1,2,1006.6,1011.5,330,0.5,24.3,80,0,23,4,0,44.71
1,2,1006.6,1011.5,330,0.5,24.3,80,0,23,4,20,50.9975
1,2,1006.6,1011.5,330,0.5,24.3,80,0,0,5,0,71.72
1,2,1006.6,1011.5,330,0.5,24.3,80,0,0,5,20,45.92
1,2,1006.6,1011.5,330,0.5,24.3,80,0,1,5,0,78.16
1,2,1006.1,1011,37,2.1,29.2,61,0,2,5,0,51.2
1,2,1006.1,1011,37,2.1,29.2,61,0,2,5,20,97.48
1,2,1006.1,1011,37,2.1,29.2,61,0,2,5,40,43.74
1,2,1006.1,1011,37,2.1,29.2,61,0,4,5,0,50.54
1,2,1006.1,1011,37,2.1,29.2,61,0,4,5,20,38.88
1,2,1004.7,1009.6,86,2.1,31.2,50,0,4,5,40,94.265
1,2,1004.7,1009.6,86,2.1,31.2,50,0,5,5,0,30.45
1,2,1004.7,1009.6,86,2.1,31.2,50,0,5,5,20,50.6566666667
1,2,1004.7,1009.6,86,2.1,31.2,50,0,5,5,40,41.725
1,2,1004.7,1009.6,86,2.1,31.2,50,0,6,5,0,49.0333333333
1,2,1004.7,1009.6,86,2.1,31.2,50,0,6,5,20,48.3171428571
1,2,1004.7,1009.6,86,2.1,31.2,50,0,6,5,40,41.9433333333
1,2,1004.7,1009.6,86,2.1,31.2,50,0,7,5,0,56.705
1,2,1004.7,1009.6,86,2.1,31.2,50,0,7,5,20,98.6564285714
1,2,1004.5,1009.4,92,4.1,29.1,57,0,7,5,40,91.1418181818
1,2,1004.5,1009.4,92,4.1,29.1,57,0,8,5,0,65.4522222222
1,2,1004.5,1009.4,92,4.1,29.1,57,0,8,5,20,65.48
1,2,1004.5,1009.4,92,4.1,29.1,57,0,8,5,40,98.6754545455
1,2,1004.5,1009.4,92,4.1,29.1,57,0,9,5,0,60.7123076923
1,2,1004.5,1009.4,92,4.1,29.1,57,0,9,5,20,90.1163636364
1,2,1004.5,1009.4,92,4.1,29.1,57,0,9,5,40,72.95
1,2,1004.5,1009.4,92,4.1,29.1,57,0,10,5,0,69.8292307692
1,2,1004.5,1009.4,92,4.1,29.1,57,0,10,5,20,84.14
1,2,1005.5,1010.4,66,2.1,27.2,68,0,10,5,40,60.326
1,2,1005.5,1010.4,66,2.1,27.2,68,0,11,5,0,90.955
1,2,1005.5,1010.4,66,2.1,27.2,68,0,11,5,20,74.7733333333
1,2,1005.5,1010.4,66,2.1,27.2,68,0,11,5,40,50.25
1,2,1005.5,1010.4,66,2.1,27.2,68,0,12,5,0,61.04
1,2,1005.5,1010.4,66,2.1,27.2,68,0,12,5,20,52.35
1,2,1005.5,1010.4,66,2.1,27.2,68,0,12,5,40,72.595
1,2,1005.5,1010.4,66,2.1,27.2,68,0,13,5,0,85.7719047619
1,2,1005.5,1010.4,66,2.1,27.2,68,0,13,5,20,55.847
1,2,1005.5,1010.4,320,1.6,25.9,75,0,13,5,40,64.52
1,2,1005.5,1010.4,320,1.6,25.9,75,0,14,5,0,75.1778571429
1,2,1005.5,1010.4,320,1.6,25.9,75,0,14,5,20,71.6872727273
1,2,1005.5,1010.4,320,1.6,25.9,75,0,14,5,40,59.319
1,2,1005.5,1010.4,320,1.6,25.9,75,0,15,5,0,76.6833333333
1,2,1005.5,1010.4,320,1.6,25.9,75,0,15,5,20,73.342
1,2,1005.5,1010.4,320,1.6,25.9,75,0,15,5,40,90.175
1,2,1005.5,1010.4,320,1.6,25.9,75,0,16,5,0,85.9314285714
1,2,1005.5,1010.4,320,1.6,25.9,75,0,16,5,20,71.0392307692
1,2,1005,1009.9,330,3.6,24.9,80,0,16,5,40,57.8377777778
1,2,1005,1009.9,330,3.6,24.9,80,0,17,5,0,36.2966666667
1,2,1005,1009.9,330,3.6,24.9,80,0,17,5,20,85.76
1,2,1005,1009.9,330,3.6,24.9,80,0,17,5,40,61.5757142857
1,2,1005,1009.9,330,3.6,24.9,80,0,18,5,0,61.3
1,2,1005,1009.9,330,3.6,24.9,80,0,18,5,20,52.03
1,2,1005,1009.9,330,3.6,24.9,80,0,18,5,40,59.5116666667
1,2,1005,1009.9,330,3.6,24.9,80,0,19,5,0,66.1845454545
1,2,1005,1009.9,330,3.6,24.9,80,0,19,5,20,76.366
1,2,1005.4,1010.3,315,1.8,23.5,88,0,19,5,40,59.3866666667
1,2,1005.4,1010.3,315,1.8,23.5,88,0,20,5,0,45.875
1,2,1005.4,1010.3,315,1.8,23.5,88,0,20,5,20,57.45
1,2,1005.4,1010.3,315,1.8,23.5,88,0,20,5,40,55.885
1,2,1005.4,1010.3,315,1.8,23.5,88,0,21,5,0,39.41
1,2,1005.4,1010.3,315,1.8,23.5,88,0,21,5,20,72.37
1,2,1005.4,1010.3,315,1.8,23.5,88,0,21,5,40,92.76
1,2,1005.4,1010.3,315,1.8,23.5,88,0,22,5,0,65.0025
1,2,1005.4,1010.3,315,1.8,23.5,88,0,22,5,20,521.07
1,2,1006.7,1011.6,316,1.2,23.6,88,0,22,5,40,113.59
1,2,1006.7,1011.6,316,1.2,23.6,88,0,23,5,0,49.57
1,2,1006.7,1011.6,316,1.2,23.6,88,0,23,5,20,33.2
1,2,1006.7,1011.6,316,1.2,23.6,88,0,23,5,40,48.995
1,2,1006.7,1011.6,316,1.2,23.6,88,0,0,6,0,62.17
1,2,1006.7,1011.6,316,1.2,23.6,88,0,0,6,20,43.54
1,2,1006.7,1011.6,316,1.2,23.6,88,0,0,6,40,88.55
1,2,1006.7,1011.6,316,1.2,23.6,88,0,1,6,0,48.575
1,2,1006.7,1011.6,316,1.2,23.6,88,0,1,6,20,155.8
1,2,1005.8,1010.7,350,1,26.3,74,0,1,6,40,51.6
1,2,1005.8,1010.7,350,1,26.3,74,0,4,6,0,64.6525
1,2,1005.2,1010.1,105,1.9,28.1,54,0,4,6,40,56.87
1,2,1005.2,1010.1,105,1.9,28.1,54,0,5,6,20,48.0675
1,2,1005.2,1010.1,105,1.9,28.1,54,0,5,6,40,35.465
1,2,1005.2,1010.1,105,1.9,28.1,54,0,6,6,0,55.585
1,2,1005.2,1010.1,105,1.9,28.1,54,0,6,6,20,82.88
1,2,1005.2,1010.1,105,1.9,28.1,54,0,6,6,40,88.9166666667
1,2,1005.2,1010.1,105,1.9,28.1,54,0,7,6,0,49.702
1,2,1005.2,1010.1,105,1.9,28.1,54,0,7,6,20,40.514
1,2,1004.8,1009.7,68,2.3,28.2,56,0,7,6,40,102.378333333
1,2,1004.8,1009.7,68,2.3,28.2,56,0,8,6,0,67.5175
1,2,1004.8,1009.7,68,2.3,28.2,56,0,8,6,20,74.9183333333
1,2,1004.8,1009.7,68,2.3,28.2,56,0,8,6,40,91.5805263158
1,2,1004.8,1009.7,68,2.3,28.2,56,0,9,6,0,86.0446666667
1,2,1004.8,1009.7,68,2.3,28.2,56,0,9,6,20,113.2735
1,2,1004.8,1009.7,68,2.3,28.2,56,0,9,6,40,87.991875
1,2,1004.8,1009.7,68,2.3,28.2,56,0,10,6,0,86.2075
1,2,1004.8,1009.7,68,2.3,28.2,56,0,10,6,20,60.528
1,2,1006.1,1011,110,2.1,26.9,75,0,10,6,40,72.45625
1,2,1006.1,1011,110,2.1,26.9,75,0,11,6,0,85.15
1,2,1006.1,1011,110,2.1,26.9,75,0,11,6,20,70.82
1,2,1006.1,1011,110,2.1,26.9,75,0,11,6,40,42.8775
1,2,1006.1,1011,110,2.1,26.9,75,0,12,6,0,58.6014285714
1,2,1006.1,1011,110,2.1,26.9,75,0,12,6,20,68.718
1,2,1006.1,1011,110,2.1,26.9,75,0,12,6,40,80.005
1,2,1006.1,1011,110,2.1,26.9,75,0,13,6,0,76.1090909091
1,2,1006.1,1011,110,2.1,26.9,75,0,13,6,20,96.513
1,2,1006.6,1011.5,214,1.4,25.6,74,0,13,6,40,83.0615384615
1,2,1006.6,1011.5,214,1.4,25.6,74,0,14,6,0,74.6405882353
1,2,1006.6,1011.5,214,1.4,25.6,74,0,14,6,20,105.166153846
1,2,1006.6,1011.5,214,1.4,25.6,74,0,14,6,40,59.8066666667
1,2,1006.6,1011.5,214,1.4,25.6,74,0,15,6,0,116.480714286
1,2,1006.6,1011.5,214,1.4,25.6,74,0,15,6,20,116.945333333
1,2,1006.6,1011.5,214,1.4,25.6,74,0,15,6,40,81.8128571429
1,2,1006.6,1011.5,214,1.4,25.6,74,0,16,6,0,87.67
1,2,1006.6,1011.5,214,1.4,25.6,74,0,16,6,20,65.9233333333
1,2,1006.3,1011.2,21,0.8,24,74,0.1,16,6,40,55.91
1,2,1006.3,1011.2,21,0.8,24,74,0.1,17,6,0,81.3885714286
1,2,1006.3,1011.2,21,0.8,24,74,0.1,17,6,20,77.4257142857
1,2,1006.3,1011.2,21,0.8,24,74,0.1,17,6,40,85.0683333333
1,2,1006.3,1011.2,21,0.8,24,74,0.1,18,6,0,99.0315789474
1,2,1006.3,1011.2,21,0.8,24,74,0.1,18,6,20,70.2269230769
1,2,1006.3,1011.2,21,0.8,24,74,0.1,18,6,40,63.1525
1,2,1006.3,1011.2,21,0.8,24,74,0.1,19,6,0,128.731428571
1,2,1006.3,1011.2,21,0.8,24,74,0.1,19,6,20,64.98
1,2,1007.2,1012.1,107,1.5,23.2,72,0,19,6,40,71.614
1,2,1007.2,1012.1,107,1.5,23.2,72,0,20,6,0,88.3
1,2,1007.2,1012.1,107,1.5,23.2,72,0,20,6,20,43.9111111111
1,2,1007.2,1012.1,107,1.5,23.2,72,0,20,6,40,96.7875
1,2,1007.2,1012.1,107,1.5,23.2,72,0,21,6,0,67.8022222222
1,2,1007.2,1012.1,107,1.5,23.2,72,0,21,6,20,74.8171428571
1,2,1007.2,1012.1,107,1.5,23.2,72,0,21,6,40,50.8133333333
1,2,1007.2,1012.1,107,1.5,23.2,72,0,22,6,0,48.9116666667
1,2,1007.2,1012.1,107,1.5,23.2,72,0,22,6,20,61.2716666667
1,2,1008.5,1013.4,44,1.3,23.3,72,0.4,22,6,40,109.774
1,2,1008.5,1013.4,44,1.3,23.3,72,0.4,23,6,0,48.6875
1,2,1008.5,1013.4,44,1.3,23.3,72,0.4,23,6,20,28.99
1,2,1008.5,1013.4,44,1.3,23.3,72,0.4,23,6,40,64.305
1,2,1008.5,1013.4,44,1.3,23.3,72,0.4,0,7,0,35.9
1,2,1008.5,1013.4,44,1.3,23.3,72,0.4,0,7,20,92.49
1,2,1008.5,1013.4,44,1.3,23.3,72,0.4,0,7,40,67.9
1,2,1008.5,1013.4,44,1.3,23.3,72,0.4,1,7,0,34.46
1,2,1009.3,1014.3,123,2.2,22.2,82,0.2,1,7,40,51.65
1,2,1009.3,1014.3,123,2.2,22.2,82,0.2,2,7,20,71.315
1,2,1009.3,1014.3,123,2.2,22.2,82,0.2,2,7,40,50.99
1,2,1009.3,1014.3,123,2.2,22.2,82,0.2,3,7,0,74.915
1,2,1009.3,1014.3,123,2.2,22.2,82,0.2,3,7,20,58.74
1,2,1009.3,1014.3,123,2.2,22.2,82,0.2,4,7,0,70.23
1,2,1008.6,1013.6,174,2.8,22.2,73,0,4,7,40,161.175
1,2,1008.6,1013.6,174,2.8,22.2,73,0,5,7,0,60.17
1,2,1008.6,1013.6,174,2.8,22.2,73,0,5,7,20,60.2866666667
1,2,1008.6,1013.6,174,2.8,22.2,73,0,5,7,40,70.94
1,2,1008.6,1013.6,174,2.8,22.2,73,0,6,7,0,63.3575
1,2,1008.6,1013.6,174,2.8,22.2,73,0,6,7,40,46.705
1,2,1008.6,1013.6,174,2.8,22.2,73,0,7,7,0,81.4166666667
1,2,1008.6,1013.6,174,2.8,22.2,73,0,7,7,20,69.3733333333
1,2,1007.8,1012.8,149,1.9,21.1,85,0.3,7,7,40,109.678
1,2,1007.8,1012.8,149,1.9,21.1,85,0.3,8,7,0,79.0666666667
1,2,1007.8,1012.8,149,1.9,21.1,85,0.3,8,7,20,76.6071428571
1,2,1007.8,1012.8,149,1.9,21.1,85,0.3,8,7,40,90.978
1,2,1007.8,1012.8,149,1.9,21.1,85,0.3,9,7,0,75.4392857143
1,2,1007.8,1012.8,149,1.9,21.1,85,0.3,9,7,20,65.55
1,2,1007.8,1012.8,149,1.9,21.1,85,0.3,9,7,40,68.388
1,2,1007.8,1012.8,149,1.9,21.1,85,0.3,10,7,0,82.4114285714
1,2,1007.8,1012.8,149,1.9,21.1,85,0.3,10,7,20,97.4766666667
1,2,1009.9,1014.9,337,1.8,20,93,0.1,10,7,40,87.5711764706
1,2,1009.9,1014.9,337,1.8,20,93,0.1,11,7,0,76.8240909091
1,2,1009.9,1014.9,337,1.8,20,93,0.1,11,7,20,55.5352380952
1,2,1009.9,1014.9,337,1.8,20,93,0.1,11,7,40,72.5145454545
1,2,1009.9,1014.9,337,1.8,20,93,0.1,12,7,0,65.237
1,2,1009.9,1014.9,337,1.8,20,93,0.1,12,7,20,93.26
1,2,1009.9,1014.9,337,1.8,20,93,0.1,12,7,40,91.3092857143
1,2,1009.9,1014.9,337,1.8,20,93,0.1,13,7,0,76.5584210526
1,2,1009.9,1014.9,337,1.8,20,93,0.1,13,7,20,66.5363636364
1,2,1010.5,1015.5,295,1.8,20,94,0,13,7,40,81.3229411765
1,2,1010.5,1015.5,295,1.8,20,94,0,14,7,0,91.2575
1,2,1010.5,1015.5,295,1.8,20,94,0,14,7,20,107.4192
1,2,1010.5,1015.5,295,1.8,20,94,0,14,7,40,131.593529412
1,2,1010.5,1015.5,295,1.8,20,94,0,15,7,0,104.687692308
1,2,1010.5,1015.5,295,1.8,20,94,0,15,7,20,94.4804761905
1,2,1010.5,1015.5,295,1.8,20,94,0,15,7,40,63.8621428571
1,2,1010.5,1015.5,295,1.8,20,94,0,16,7,0,89.81
1,2,1010.5,1015.5,295,1.8,20,94,0,16,7,20,79.6141666667
1,2,1010.2,1015.2,322,1.8,19.6,95,0,16,7,40,100.085833333
1,2,1010.2,1015.2,322,1.8,19.6,95,0,17,7,0,93.5333333333
1,2,1010.2,1015.2,322,1.8,19.6,95,0,17,7,20,66.8727777778
1,2,1010.2,1015.2,322,1.8,19.6,95,0,17,7,40,87.2284
1,2,1010.2,1015.2,322,1.8,19.6,95,0,18,7,0,73.815
1,2,1010.2,1015.2,322,1.8,19.6,95,0,18,7,20,84.3175
1,2,1010.2,1015.2,322,1.8,19.6,95,0,18,7,40,78.6844444444
1,2,1010.2,1015.2,322,1.8,19.6,95,0,19,7,0,53.9525
1,2,1010.2,1015.2,322,1.8,19.6,95,0,19,7,20,98.656
1,2,1010.8,1015.8,323,2,19.3,96,0,19,7,40,84.6
1,2,1010.8,1015.8,323,2,19.3,96,0,20,7,0,52.75
1,2,1010.8,1015.8,323,2,19.3,96,0,20,7,20,61.692
1,2,1010.8,1015.8,323,2,19.3,96,0,20,7,40,50.0890909091
